ID,shop name,postal code,phone number,street address,yelp star,yelp price,yelp number of reviews,advisor star,advisor price,advisor number of reviews
991,sotto,90035,3102770210,9575 w pico blvd,$$$,582,4,$$ - $$$,95
992,terroni downtown,90015,2132217234,802 s spring st,$$,589,4,$$ - $$$,65
993,scopa italian roots,90292,3108211100,2905 washington blvd,$$$,610,4,$$ - $$$,86
994,il capriccio on vermont,90027,3236625900,1757 n vermont ave,$$,737,4.5,$$ - $$$,79
995,rao's,90038,3239627267,1006 seward st,$$$,237,4.5,$$ - $$$,49
996,toscana,90049,3108202448,11633 san vicente blvd,$$$,218,4.5,$$$$,58
997,bar toscana,90049,3108260028,11633 san vicente blvd,$$$,99,4.5,$$$$,58
998,marino restaurant,90038,3234668812,6001 melrose ave,$$$,242,4.5,$$ - $$$,64
999,dan tana's,90069,3102759444,9071 santa monica blvd,$$$,574,4,$$$$,212
1000,caffe pinguini italian restaurant,90293,3103060117,6935 pacific ave,$$$,188,4.5,$$ - $$$,64
1001,obicà mozzarella bar pizza e cucina,90067,3105562452,10250 santa monica blvd,$$,375,4.5,$$ - $$$,80
1002,osteria la buca,90038,3234621900,5210 melrose ave,$$,1282,4,$$ - $$$,112
1003,locanda veneta,90048,3102741893,8638 w 3rd st,$$$,395,4.5,$$$$,77
1004,buca di beppo italian restaurant,91608,8185099463,1000 universal studios blvd,$$,440,4,$$ - $$$,198
1005,blaze fast-fire'd pizza,90036,3239318000,110 s fairfax ave,$,250,4.5,$,31
1006,palermo italian restaurant,90027,3236631430,1858 n vermont ave,$$,1147,4,$$ - $$$,87
1007,cantalini's salerno beach restaurant,90293,3108210018,193 culver blvd,$$,437,4.5,$$ - $$$,97
1008,la piazza,90036,3239335050,189 the grove dr,$$,546,4,$$ - $$$,147
1009,prosecco trattoria,91602,8185050930,10144 riverside dr,$$,305,4.5,$$ - $$$,60
1010,terroni,90036,3239540300,7605 beverly blvd,$$,899,4,$$ - $$$,165
1011,maggiano's little italy,91367,8188873777,6100 topanga canyon blvd,$$,753,4,$$ - $$$,76
1012,gusto,90048,3237821778,8432 w 3rd st,$$$,328,4.5,$$ - $$$,54
1013,osteria mamma,90038,3232847060,5732 melrose ave,$$,1061,4.5,$$ - $$$,77
1014,colori kitchen,90014,2136225950,429 w 8th st,$$,1252,4.5,$$ - $$$,74
1015,pizzicotto,90049,3104427188,11758 san vicente blvd,$$,413,4.5,$$ - $$$,68
1016,800 degrees neapolitan pizzeria,90017,2135423790,800 wilshire blvd,$$,388,4,$$ - $$$,41
1017,chi spacca,90038,3232971133,6610 melrose ave,$$$$,361,4.5,$$$$,49
1018,vespaio,90012,2132217244,225 s grand ave,$$,231,4,$$ - $$$,64
1019,j trani's ristorante,90731,3108321220,584 w 9th st,$$,200,4.5,$$ - $$$,41
1020,800 degrees neapolitan pizzeria,90024,3104431911,10889 lindbrook dr,$$,2112,4,$,146
1021,eastside market italian deli,90012,2132502464,1013 alpine st,$,787,4.5,$,28
1022,divino,90049,3104720886,11714 barrington ct,$$$,121,4.5,$$$$,49
1023,enjoeat espresso & classico,90232,3108377002,3912 van buren pl,$$,284,4.5,$$ - $$$,23
1024,pomodoro trattoria,90024,3104459998,1393 westwood blvd,$$,656,4.5,$$ - $$$,49
1025,pizzeria il fico,90048,3102713426,310 s robertson blvd,$$,288,4.5,$$ - $$$,67
1026,la pergoletta,90027,3236648259,1802 hillhurst ave,$$,336,5,$$ - $$$,12
1027,south end,90291,4242284736,2805 abbot kinney blvd,$$,531,4.5,$$ - $$$,41
1028,jon & vinny's,90036,3233343369,412 n fairfax ave,$$,559,4,$$ - $$$,57
1029,ancora cucina italiana,91356,8188818411,19647 ventura blvd,$$,206,4.5,$$ - $$$,21
1030,barrique,90291,3103999010,796 main st,$$$,103,5,,11
1031,spumante restaurant,91601,8185087716,11049 magnolia blvd,$$,366,5,$$ - $$$,32
1032,della terra,90036,3239337675,7675 beverly blvd,$$,398,4.5,$$ - $$$,38
1033,neil's pasta & seafood grill,90731,3105483495,383 w 5th st,$$,133,4.5,$$ - $$$,41
1034,pastina,90064,3104414655,2260 westwood blvd,$$,162,4.5,$$ - $$$,30
1035,pitfire artisan pizza,91601,8189802949,5211 lankershim blvd,$$,989,4,$$ - $$$,37
1036,fabiolus cucina,90028,3234672882,6270 w sunset blvd,$$,642,4,$$ - $$$,104
1037,franco on melrose,90038,3239343390,6919 melrose ave,$$,741,4.5,$$ - $$$,28
1038,pitfire artisan pizza,91601,8189802949,5211 lankershim blvd,$$,989,4,$$ - $$$,42
1039,pitfire artisan pizza,90046,3235446240,801 n fairfax ave,$$,314,4.5,$$ - $$$,22
1040,miro,90017,2139888880,888 wilshire blvd,$$$,157,4.5,$$ - $$$,13
1041,village pizzeria,90004,3234655566,131 n larchmont blvd,$,1131,4.5,$,45
1042,toscanova,90067,3105510499,10250 santa monica blvd,$$,305,4,$$ - $$$,93
1043,lido pizza,91411,8187812551,15232 victory blvd,$$,503,4.5,$$ - $$$,29
1044,raffallo's pizza,90029,3236608506,4708 fountain ave,$$,94,4.5,$,31
1045,ii fornaio,91367,8182971700,6320 topanga canyon blvd.,$$,263,4,$$ - $$$,32
1046,pecorino restaurant,90049,3105713800,11604 san vicente blvd,$$$,170,4.5,$$$$,49
1047,palmeri ristorante,90049,3104428446,11650 san vicente blvd,$$$,186,4.5,$$ - $$$,52
1048,skylight gardens,90024,3108241818,1139 glendon ave,$$,366,4,$$ - $$$,69
1049,oliva trattoria,91403,8187894490,4449 van nuys blvd,$$,345,4.5,$$ - $$$,57
1050,il piccolo verde,90049,3104724939,140 s barrington pl,$$,133,4.5,$$ - $$$,18
1051,la bruschetta ristorante,90024,3104771052,1621 westwood blvd,$$$,182,4.5,$$ - $$$,38
1052,froma on melrose,90046,3236533700,7960 melrose ave,$$,202,4.5,$$ - $$$,21
1053,alimento,90026,3239282888,1710 silver lake blvd,$$$,265,4,$$ - $$$,29
1054,berri's cafe,90048,3238520642,8412 w 3rd st,$$,551,4,$$ - $$$,36
1055,vitello's restaurant,91604,8187690905,4349 tujunga ave,$$,634,3.5,$$ - $$$,73
1056,carmine's ii caffe,90025,3104414706,10463 santa monica blvd,$$$,121,4.5,$$ - $$$,34
1057,vincenti ristorante,90049,3102070127,11930 san vicente blvd,$$$,142,4.5,$$$$,30
1058,vito's pizza,90069,3106526859,846 n la cienega blvd,$$,874,4.5,$$ - $$$,77
1059,panzanella ristorante,91403,8187844400,14928 ventura blvd,$$$,281,4,$$$$,43
1060,farfalla trattoria,90027,3236617365,1978 hillhurst ave,$$,509,4,$$ - $$$,55
1061,pistola,90048,3239519800,8022 w 3rd st,$$$,276,4.5,$$$$,13
1062,antonio's pizzeria & italian restaurant,91423,8187881103,13619 ventura blvd,$$,345,4.5,$$ - $$$,38
1063,centanni trattoria,90291,3103147275,1700 lincoln blvd,$$,518,4,$$ - $$$,42
1064,alejos presto trattoria italian restaurant,90045,3106706677,8343 lincoln blvd,$$,413,4,$$ - $$$,77
1065,peperone,90028,3234613088,6603 hollywood blvd,$$,120,5,$$ - $$$,8
1066,napoleon and josephine,90046,3234247487,7212 melrose ave,$$$,223,4.5,$$ - $$$,22
1067,cricca's italian deli & subs,91364,8183400515,4876 topanga canyon blvd,$,349,5,$,12
1068,spartina,90046,3237821023,7505 melrose ave,$$$,134,4.5,$$ - $$$,11
1069,pizza studio,90007,2137636124,3584 s figueroa st,$,415,4.5,$,25
1070,la gondola restaurant,90211,3102471239,9025 wilshire blvd,$$$,127,4.5,$$$$,53
1071,sprazzo cucina italiana,90024,3104793337,1389 westwood blvd,$$,172,4.5,$$ - $$$,32
1072,rocco's neighborhood pizza,90048,3236550058,6335 wilshire blvd,$,364,4.5,$,39
1073,cicada restaurant,90014,2134889488,617 s olive st,$$$,400,4,$$$$,58
1074,frankie's italian kitchen,91356,8187051295,5538 reseda blvd,$$,214,4.5,$$ - $$$,26
1075,casa bianca pizza pie,90041,3232569617,1650 colorado blvd,$$,1088,4,$$ - $$$,79
1076,little toni's,91602,8187630131,4745 lankershim blvd,$$,578,4,$$ - $$$,33
1077,cafe angelino,90048,3102461177,8735 w 3rd st,$$,227,4,$$ - $$$,41
1078,stefano's - two guys from italy,90028,3234630715,6705 hollywood blvd,$,179,4,$,42
1079,il moro restaurant,90064,3105753530,11400 w olympic blvd,$$$,236,4.5,$$$$,44
1080,all'acqua,90039,3236633280,3280 glendale blvd,$$,363,4.5,$$ - $$$,23
1081,vernetti,90004,3237985886,225 n larchmont blvd,$$,126,4,$$ - $$$,20
1082,maria's italian kitchen,90064,3104413663,10761 pico blvd,$$,280,4,$$ - $$$,26
1083,vintage enoteca,90046,3235125278,7554 w sunset blvd,$$,442,4.5,$$ - $$$,14
1084,sorrento's restaurant,90732,3108322820,2428 s western ave,$$,270,4.5,$$ - $$$,20
1085,cruzer pizza,90027,3236660600,4449 prospect ave,$$,557,5,$,11
1086,fabrocini's beverly glen,90077,3104757404,2960 n beverly glen cir,$$,139,4.5,$$ - $$$,33
1087,caffe primo,90069,3102898895,8590 sunset blvd,$$,349,4,$$ - $$$,51
1088,trattoria natalie,90035,3102461826,8681 w pico blvd,$$$,87,4,$$ - $$$,23
1089,cafe verona,90036,3239346188,201 s la brea ave,$$,553,4,$$ - $$$,36
1090,la cava,91423,8189811517,13565 ventura blvd,$$$,221,4,$$ - $$$,29
1091,pizza next door,90017,2136226595,806 w 8th st,$,356,4.5,$,19
1092,tanino,90024,3102080444,1043 westwood blvd,$$$,152,4,$$$$,69
1093,andre's italian restaurant,90036,3239351246,6332 w 3rd st,$,872,4,$,26
1094,italian express,90024,3102085572,10845 lindbrook dr,$,183,4.5,$,11
1095,ball & chain,90028,3234652255,1643 n cahuenga blvd,$$,319,4.5,$$ - $$$,14
1096,reno's pizzeria & restaurant,91604,8187631088,11412 ventura blvd,$,219,4.5,$,18
1097,lamonica's new york pizza,90024,3102088671,1066 gayley ave,$,744,4,$,35
1098,cucina bene,91403,8189818300,4511 sepulveda blvd,$$,144,4.5,$$ - $$$,15
1099,vinoteca farfalla,90027,3236618070,1968 hillhurst ave,$$,377,4.5,$$ - $$$,19
1100,enzo & angela,90025,3104773880,11701 wilshire blvd,$$,256,4,$$ - $$$,38
1101,trattoria bella roma,90035,3102777662,1509 s robertson blvd,$$,333,4.5,$$ - $$$,10
1102,spumoni restaurant,91403,8189817218,14533 ventura blvd,$$,412,4.5,,18
1103,wood,90026,3236679940,2861 sunset blvd,$$,298,4.5,$$ - $$$,11
1104,ciabatta bar,90028,3235001121,6464 w sunset blvd,$$,40,5,$$ - $$$,4
1105,pizza bella,90068,3238765961,1900 n highland ave,$,32,4.5,$,15
1106,sor tino restaurant,90049,3104428466,908 s barrington ave,$$$,147,4,$$ - $$$,27
1107,deano's gourmet pizza,90036,3239356373,6333 w 3rd st,$$,108,4,$,25
1108,melrose cafe,90038,3234610077,5003 melrose ave,$$,104,4.5,$,9
1109,nicola's kitchen,91364,8188839477,20969 ventura blvd,$$,311,4,$$ - $$$,30
1110,enzo's pizzeria,90024,3102083696,10940 weyburn ave,$,523,4,$,26
1111,cafe carolina,91316,8188818600,17934 ventura blvd,$$,414,4.5,$$ - $$$,17
1112,caruso's pizza,91342,8183677766,13737 foothill blvd,$$,214,4,$$ - $$$,13
1113,italy's little kitchen,90045,3106451220,8516 lincoln blvd,$$,294,4,$$ - $$$,99
1114,presto pasta,91344,8183607737,17923 chatsworth st,$,235,4.5,,10
1115,larocco's pizzeria,90045,3106420029,8806 s sepulveda blvd,$,112,5,$$ - $$$,6
1116,buon gusto ristorante,91345,8188939985,15535 devonshire st,$$,199,4.5,$$ - $$$,15
1117,patsy d'amore's pizza,90036,3239384938,6333 w 3rd st,$,75,4,$,10
1118,161st street pizza,90068,3238516161,3252 cahuenga blvd w,$,121,4.5,$,9
1119,caffe' italia,91401,8184653690,14056 burbank blvd.,$$,56,5,,3
1120,cuore dell amante,90015,2134884999,123 e 9th st,$$,197,5,$$ - $$$,3
1121,apollonia's pizzeria,90036,3239372823,5176 wilshire blvd,$$,241,5,,5
1122,mozza 2 go,90038,3232971130,6610 melrose ave,$$,239,4.5,$$ - $$$,14
1123,i panini di ambra,90028,3234631200,5633 hollywood blvd,$,279,4.5,,11
1124,the good pizza,90293,3108270500,8115 w manchester ave,$$,341,4,,16
1125,cafe fiore,91367,8188883326,21550 oxnard st,$$,390,4,$$ - $$$,24
1126,venice cucina,90291,3103926300,209 windward ave,$$,96,4,$$ - $$$,31
1127,sbarro,90040,3237258882,150 citadel dr,$,25,4,$,14
1128,emilio's presto trattoria,91436,8187847499,16234 ventura blvd,$$,149,4,$$ - $$$,27
1129,andiamo,90045,3104104000,5711 w century blvd,$$$,13,3.5,$$$$,51
1130,delicious pizza,90016,3234243014,5419 w adams blvd,$$,241,4.5,,6
1131,barone's famous italian restaurant,91401,8187826004,13726 oxnard st,$$,496,4,$$ - $$$,37
1132,caprese restaurant,91311,8187097054,9777 topanga canyon blvd 2,$$,32,4.5,$$ - $$$,7
1133,joe peeps ny pizza,91607,8185064133,12460 magnolia blvd,$,536,4,$,35
1134,folliero's italian food and pizza,90042,3232540505,5566 n figueroa st,$,628,4.5,,13
1135,beech street,90272,3105731940,863 swarthmore ave,$$,119,4,$$ - $$$,22
1136,il tramezzino - studio city,91604,8187842244,13031 ventura blvd,$$,413,4.5,$$ - $$$,17
1137,michelangelo ristorante,90039,3236604843,2742 rowena ave,$$,506,4,$$ - $$$,20
1138,casa de pizza,91344,8183666311,16161 san fernando mission blvd,$$,428,4,$$ - $$$,11
1139,stefano's pizzeria,90045,3102167716,6081 center dr,$,87,5,,2
1140,slicetruck pizza,90025,3104449550,1523 s bundy dr,$$,83,5,$$ - $$$,1
1141,hi pizza italian kitchen,90004,2133805757,119 s western ave,$,138,5,,2
1142,hard times pizza,90026,2134131900,1311 glendale blvd,$,124,5,,1
1143,two guys from italy | order food online,91344,8183602292,16915 san fernando mission blvd,$$,184,4,$$ - $$$,13
1144,asparagus pizza,90028,3239623036,1809 n cahuenga blvd,$$,83,4,,9
1145,romano's macaroni grill,91324,8187252620,19400 plummer st,$$,290,4,$$ - $$$,30
1146,domingo's italian deli,91316,4243890639,17548 ventura blvd,$$,158,5,,4
1147,aroma restaurant,90026,3236442833,2903 w sunset blvd,$$,277,4.5,$$ - $$$,21
1148,hank's pizza,90293,4242285251,442 w manchester ave,$,296,4.5,$,8
1149,peppone ristorante,90049,3104767379,11628 barrington ct,$$$,111,4,$$$$,30
1150,danielle's wood fired pizza,91607,8189808555,4822 laurel canyon blvd,$$,484,4.5,$,7
1151,adagio ristorante,91364,8182250533,22841 ventura blvd,$$,220,4,,17
1152,manny's pizzeria,90049,3104434430,651 n sepulveda blvd,$$,129,4,,15
1153,louigi's italian kitchen,90025,3104774500,1644 sawtelle blvd,$$,137,4,$$ - $$$,23
1154,farfalla trattoria,91436,8183800200,16403 ventura blvd,$$,159,4,$$ - $$$,6
1155,viztango cafe,90007,2137458050,3017 s figueroa st,$,256,4.5,$$ - $$$,4
1156,white house pizza cafe,90028,3234611506,6541 hollywood blvd,$,93,4,$,6
1157,romans pizza,90004,2133869099,240 n virgil ave,$,55,4.5,,5
1158,il segreto ristorante belair,90077,3104748644,2932 beverly glen cir,$$$,57,4.5,,18
1159,crispy crust,90038,3234672000,1253 n vine st,$,330,4.5,,3
1160,trattoria no 25,90058,3235871494,2501 santa fe ave,$$,173,4,$$ - $$$,15
1161,pasta roma,90007,2137420303,2827 s figueroa st,$,296,4,,10
1162,il piccolo ritrovo,90272,3104542243,15415 w sunset blvd,$$,65,4,,12
1163,compari's,90045,3106708122,5490 w centinela ave,$$,163,4,$$ - $$$,17
1164,caffé concerto,90005,2137380909,610 s serrano ave,$$,870,4,,9
1165,la loggia ristorante,91604,8189859222,11814 ventura blvd,$$$,110,3.5,$$$$,16
1166,rocco's italian market and deli,90027,3234030900,1761 n vermont ave,$$,154,4.5,$,5
1167,corsica italian delicatessen,91040,8183527213,8111 foothill blvd,$$,107,4.5,,3
1168,tomato pie pizza joint,90046,3236539993,7751 1/2 melrose ave,$,410,4.5,$$ - $$$,10
1169,tivoli cafe,90272,3104597685,15306 w sunset blvd,$$,70,3.5,,11
1170,tomato pie pizza joint,90027,3236616474,2457 hyperion ave,$,894,4,,12
1171,north end pizza,90064,3104817103,11907 w olympic blvd,$$,125,4.5,$$ - $$$,4
1172,villa terraza,91040,8188754051,9955 sunland blvd,$$,53,4.5,,3
1173,caioti pizza cafe,91604,8187613588,4346 tujunga ave,$$,410,4,$$ - $$$,26
1174,modo mio cucina rustica,90272,3104590979,15200 sunset blvd,$$,69,4,$$ - $$$,15
1175,mr. pizza,90010,2137380077,3881 wilshire blvd,$$,769,4,$$ - $$$,25
1176,pestolini,90013,2132657624,363 s broadway,$,91,4.5,$$ - $$$,4
1177,lucia's cafe,90024,3104430123,10974 le conte ave,$,131,4.5,$$ - $$$,4
1178,gio cucina napoletana,91436,8189057446,15826 ventura blvd,$$,150,4.5,,8
1179,pizza cookery,91344,8183637705,10371 balboa blvd,$$,163,3.5,,7
1180,matteo's,90064,3104754521,2321 westwood blvd,$$$,129,4,$$$$,30
1181,la scala presto,90049,3108266100,11740 san vicente blvd,$$,178,3.5,,9
1182,colombo's italian steakhouse & jazz club,90041,3232549138,1833 colorado blvd,$$,392,4,$$ - $$$,27
1183,amalfi ristorante & bar,90036,3239382504,143 n la brea ave,$$,367,4,$$ - $$$,27
1184,gracie's pizza,90029,3236631219,4330 melrose ave,$$,85,4.5,,3
1185,hoboken,90064,3104741109,2323 westwood blvd,$$,52,3,,9
1186,victorio's ristorante,91606,8187629000,10901 victory blvd,$$,160,4,$$ - $$$,10
1187,brooklyn pizzeria & italian food,91335,8183442473,6745 tampa ave,$,245,4.5,,2
1188,raz's little italy,91304,8183486822,23233 saticoy st,$,84,4,,2
1189,786 degrees,91352,8189396566,8879 laurel canyon blvd,$$,528,4,$,1
1190,king cole pizza,90023,3232684145,612 s lorena st,$$,141,3.5,,3
1191,giamela's submarine sandwiches,90039,3236619444,3178 los feliz blvd,$,326,4,,7
1192,martini's pizzeria,90045,3106706551,6503 s sepulveda blvd,$,28,3.5,,3
1193,king of new york pizzeria pub,90005,2133893500,3281 wilshire blvd,$,261,4,$,6
1194,brooklyn pizza,90035,3105509992,9228 w pico blvd,$,153,3.5,$,9
1195,vinny's pizza,90045,3106418666,8412 lincoln blvd,$,115,3.5,,7
1196,hollywood pies,90035,3233373212,6116 1/2 w pico blvd,$$,683,3.5,,9
1197,big mama's & papa's pizzeria,90046,3238518111,7353 w sunset blvd,$$,167,3.5,$$ - $$$,14
1198,santino's ny pizza,91423,8187843226,4319 woodman ave,$$,286,4,,6
1199,grecos pizza parlor,90028,3234648212,6400 hollywood blvd,$,79,3.5,,9
1200,vittorio ristorante & pizzeria,90272,3104593755,16646 marquez ave,$$,80,3.5,$$ - $$$,10
1201,frankie's,90046,3239372801,7228 melrose ave,$$,251,3.5,$$ - $$$,29
1202,philipo's pizza & pasta,90710,3105170445,1206 w pacific coast hwy,$,150,4,,2
1203,golden indian grill and pizza,90035,3239302193,5954 w pico blvd,$,68,3,,1
1204,alessio bistro,91307,8187100270,6428 platt ave,$$,134,4,,6
1205,andre's pizza,90028,3234621152,7038 hollywood blvd,$,46,3,$,14
1206,adrian's trattoria,91335,8188811846,17709 vanowen st,$$,116,3,,4
1207,the sit-down,90027,3236449760,4518 hollywood blvd,$$,74,4,$$ - $$$,2
1208,angelo's ristorante italiano,91311,8189987728,20539 devonshire st,$$,45,4.5,,2
1209,old sicily pizza,91605,8187710303,12061 strathern st,$,246,-1,,-1
1210,bella coco cafe,90017,2136283090,1001 wilshire blvd,$,10,-1,$,-1
1211,mr angelo's,90062,3232958120,3961 s western ave,$$,19,-1,,-1
1212,aliki's greek taverna,90045,3106459555,5862 arbor vitae st,$$,577,4.5,$$ - $$$,220
1213,panini cafe,90024,3104432100,10861 lindbrook dr,$$,441,4.5,$$ - $$$,50
1214,papa cristo's,90006,3237372970,2771 w pico blvd,$$,1580,4.5,$$ - $$$,84
1215,ulysses voyage,90036,3239399728,6333 w 3rd st,$$,377,4,$$ - $$$,78
1216,pita kitchen,91403,8189907006,14500 ventura blvd,$,846,4.5,$,22
1217,le petit greek,90004,3234645160,127 n larchmont blvd,$$,333,4.5,$$ - $$$,57
1218,green cottage,91316,8189222242,17312 ventura blvd,$$,467,4.5,$$ - $$$,17
1219,almaza,90034,3102809006,8905 w venice blvd,$$,348,4.5,$$ - $$$,10
1220,gaby's mediterranean restaurant cafe,90034,3105591808,10445 venice blvd,$$,793,4,$$ - $$$,38
1221,george's greek grill,90071,2132602358,350 s grand ave,$$,84,4.5,,8
1222,hannam chain supermarket,90006,2133822922,2740 w olympic blvd,$$,142,5,,1
1223,the greek kabob,90064,3104773305,11911 w olympic blvd,$$,95,4,,2
1224,sofi greek restaurant,90048,3236510346,8030 3/4 w 3rd st,$$,279,3.5,$$ - $$$,23
1225,mediterranean triangle,90041,3233408314,4917 eagle rock blvd,$,129,4,,1
1226,layla cafe & catering,90025,3103102999,11906 wilshire blvd,$$,361,3.5,$$ - $$$,5
1227,pozi's fresh grill,91356,8188817033,18663 ventura blvd,$,222,4,$,6
1228,california pita,90025,3104786200,12001 wilshire blvd,$,174,-1,,-1
1229,the bazaar by josé andrés,90048,3102465555,465 south la cienega blvd,$$$$,3192,4.5,$$$$,761
1230,bäco mercat,90013,2136878808,408 s main st,$$,2131,4.5,$$ - $$$,241
1231,carlitos gardel,90046,3236550891,7963 melrose ave,$$$,722,4.5,$$$$,168
1232,lala's argentine grill,90046,3239346838,7229 melrose ave,$$,1544,4,$$ - $$$,162
1233,malbec argentinean cuisine,91602,8187624860,10151 riverside dr,$$,498,4.5,$$ - $$$,55
1234,versailles restaurant,90035,3102890392,1415 s la cienega blvd,$$,1218,4,$$ - $$$,134
1235,smoke.oil.salt,90046,3239307900,7274 melrose ave,$$$,285,4.5,$$ - $$$,29
1236,el huarique,90291,3104521254,1301 ocean front walk,$$,303,4.5,$$ - $$$,22
1237,la paella,90048,3239510745,476 s san vicente blvd,$$$,484,4.5,$$ - $$$,68
1238,el compadre,90015,2137490025,1248 s figueroa st,$$,254,4.5,$$ - $$$,19
1239,los balcones,90028,3238719600,1360 vine st,$$,232,4.5,$$ - $$$,50
1240,cafe brasil,90066,3103911216,11736 w washington blvd,$$,671,4,$$ - $$$,29
1241,1810 argentinean restaurant,90015,2136231810,105 w 9th st,$$,225,4.5,$$ - $$$,20
1242,mercado buenos aires,91405,8187860522,7540 sepulveda blvd,$$,421,4.5,$,28
1243,buenos aires grill,91324,8187725552,8856 corbin ave,$$,414,4,$$ - $$$,32
1244,versailles restaurant,91316,8189060756,17410 ventura blvd,$$,696,4,$$ - $$$,54
1245,barcito,90015,2134151821,403 w 12th st,$$,151,4.5,$$ - $$$,11
1246,mario's peruvian & seafood,90038,3234664181,5786 melrose ave,$$,1805,4,$$ - $$$,94
1247,el caserio,90026,2132738945,401 silver lake blvd,$$,502,4.5,$$ - $$$,18
1248,johnny pacific,91306,8188856927,7574 winnetka ave,$,1192,4.5,$$ - $$$,15
1249,empanada's place,90066,3103910888,3811 sawtelle blvd,$,605,4.5,$,19
1250,the talpa restaurant,90064,3104783353,11751 w pico blvd,$$,187,4.5,$,10
1251,xiomara,90038,3234610601,6101 melrose ave,$$$,230,4,$$$$,31
1252,bar moruno,90013,3233721220,317 s broadway,$$,18,5,$$ - $$$,3
1253,beso restaurant - temp. closed,90028,,6350 hollywood blvd,$$$,1233,3.5,$$$$,177
1254,gaucho grill,90049,3104477898,11754 san vicente blvd,$$,352,4,$$ - $$$,41
1255,vino wine & tapas room,91316,8183432525,18046 ventura blvd,$$,595,4.5,$$ - $$$,30
1256,mofongos comida caribeña,91601,8187541051,5757 lankershim blvd,$$,632,4,$,24
1257,prado restaurant,90004,3234673871,244 n larchmont blvd,$$,431,4,$$ - $$$,37
1258,la fonda antioquena,90004,3239575164,5125 melrose ave,$$,265,4,$$ - $$$,15
1259,mignon,90014,2134890131,128 e 6th st,$$,352,5,$$ - $$$,9
1260,gasolina cafe,91364,8189144033,21014 ventura blvd,$$,298,4,,10
1261,natalie peruvian seafood restaurant,90028,3234638340,5759 hollywood blvd,$$,298,4,,13
1262,mercado la paloma,90007,2137481963,3655 s grand ave,$,121,4,,10
1263,ilobasqueno restaurant,90038,3234680119,5027 melrose ave,$,40,5,,3
1264,el charro restaurant,90017,2132920668,1621 w 6th st,$,42,5,,1
1265,el cid restaurant,90029,3236680318,4212 w sunset blvd,$$,515,3.5,$$ - $$$,25
1266,la maria,91606,8187558811,10516 victory blvd,$$,217,4,,12
1267,el cochinito restaurant,90026,3236680737,3508 w sunset blvd,$$,459,4,$$ - $$$,21
1268,cabo cantina,90028,3233662565,6669 hollywood blvd,$$,464,3.5,$$ - $$$,40
1269,los cinco puntos,90063,3232614084,3300 e cesar e chavez ave,$,337,4.5,$$ - $$$,9
1270,bamboo restaurant,90034,3102870668,10835 venice blvd,$$,323,4,$$ - $$$,14
1271,cha cha chicken,91343,8186722130,16912 parthenia st,$$,253,4,$,12
1272,rincon chileno,90029,3236666075,4354 melrose ave,$$,129,4,$$ - $$$,8
1273,tropicalia brazilian grill,90027,3236441798,1966 hillhurst ave,$$,530,4,$$ - $$$,22
1274,bacaro la,90007,2137487205,2308 s union ave,$$,1097,4,$$ - $$$,19
1275,atlacatl restaurant,90004,3236631404,301 n berendo st,$,361,4,$,12
1276,la fonda de los camperos,90057,2133805055,2501 wilshire blvd,$$,105,3,$$$$,5
1277,qusqo bistro and gallery,90025,3103123800,11633 santa monica blvd,$$,229,3.5,$$ - $$$,11
1278,spain restaurant,90026,3236679045,1866 glendale blvd,$$,176,4,$$ - $$$,9
1279,acapulco mexican restaurant y cantina,90027,3236655751,4444 w sunset blvd,$$,183,3.5,,13
1280,boca,90015,2137450162,800 w olympic blvd,$$,42,3,$$ - $$$,13
1281,the conga room,90015,2137450162,800 w olympic blvd,$$,266,3,$$ - $$$,13
1282,el buen gusto restaurants,90039,3239069796,2829 fletcher dr,$,143,3,,2
1283,pollos el brasero,90006,2133816060,2281 w pico blvd,$,90,-1,,-1
1284,el buen gusto restaurant,90039,3239539032,3140 glendale blvd,$,289,-1,,-1
1285,el nuevo ilobasco family restaurant,90006,2133824933,1436 s vermont ave,$,16,-1,,-1
1286,el tapatio,90006,2133800882,1201 venice blvd,,2,-1,,-1
1287,la carreta salvadorian food,91405,8187860311,7301 van nuys blvd,$,51,-1,,-1
1288,tapas and wine bar c,90012,2136288877,428 e 2nd st,$$,126,-1,,-1
1289,cancun ole,90022,3234929286,5219 e beverly blvd,$$,62,-1,,-1
1290,el nuevo rinconcito oaxaqueño,90019,3237341033,3071 w pico blvd,,1,-1,,-1
1291,el unico pollo taquero,90029,3239068429,4481 santa monica blvd,$,74,-1,,-1
1292,pitchoun bakery & café,90013,2136893240,545 s olive st,$$,429,4.5,$$ - $$$,130
1293,intelligentsia coffee,90291,3103991233,1331 abbot kinney blvd,$$,1252,4,$,87
1294,javista organic coffee bar,90028,3234646707,6707 w sunset blvd,$,379,4.5,$$ - $$$,53
1295,alfred coffee & kitchen,90069,3239440811,8428 melrose pl,$$,566,4.5,$$ - $$$,45
1296,crepe x-press cafe,90014,2136273739,529 w 6th st,$,368,4.5,$,36
1297,le pain quotidien - downtown,90017,2132931546,523 w 6th st,$$,135,4.5,$$ - $$$,35
1298,intelligentsia coffee,90029,3236636173,3922 w sunset blvd,$$,1526,4.5,$$ - $$$,83
1299,cafe los feliz,90027,3236647111,2118 hillhurst ave,$$,480,4.5,$$ - $$$,28
1300,crepes sans frontieres,90013,2136233606,541 s spring st,$$,261,4.5,$$ - $$$,23
